TCP,192.168.3.131:56041,65.54.95.140:80,139.213,119.326,1396.428,209.416,7.779,1.166
TCP,192.168.3.131:56033,65.54.95.140:80,27.472,54.944,543.500,206.250,1.317,0.500
TCP,192.168.3.131:56036,65.54.95.140:80,77.364,70.917,1412.750,276.545,5.572,1.090
TCP,192.168.3.131:56044,65.54.95.216:80,184.130,184.130,1702.272,108.181,15.735,1.000
TCP,192.168.3.131:52207,72.14.213.102:443,129.311,155.173,467.400,90.333,4.311,0.833
TCP,192.168.3.131:56023,184.24.143.139:80,259.380,345.840,147.666,184.250,0.601,0.750
TCP,192.168.3.131:55966,63.215.202.48:80,1511.110,3022.220,369.000,188.750,0.977,0.500
TCP,192.168.3.131:55971,65.55.17.37:80,98.843,164.739,483.000,301.800,0.960,0.600
TCP,192.168.3.131:55953,65.55.206.209:80,26.076,52.153,205.000,175.250,0.584,0.500
TCP,192.168.3.131:56037,65.54.95.140:80,169.073,140.894,1758.416,149.650,14.100,1.200
TCP,192.168.3.131:55962,65.55.5.232:80,7.402,12.337,942.666,332.800,1.699,0.600
TCP,192.168.3.131:52203,72.14.213.102:443,354.136,424.963,467.400,90.333,4.311,0.833
TCP,192.168.3.131:52201,72.14.213.102:443,293.025,439.537,570.750,90.333,4.212,0.666
TCP,192.168.3.131:56032,65.54.95.140:80,28.087,56.175,540.500,206.000,1.311,0.500
TCP,192.168.3.131:56039,65.54.95.140:80,93.446,93.446,1380.100,238.900,5.776,1.000
TCP,192.168.3.131:56034,65.55.206.199:80,61.377,61.377,1046.333,164.500,6.360,1.000
TCP,192.168.3.131:55972,207.46.216.54:80,19.244,38.489,213.000,272.500,0.390,0.500
TCP,192.168.3.131:52202,72.14.213.102:443,883.191,513.206,984.162,87.581,19.338,1.720
TCP,192.168.3.131:52152,72.14.213.147:443,346.845,173.422,645.000,98.384,13.111,2.000
TCP,192.168.3.131:55961,184.24.133.32:80,819.929,1093.238,234.000,236.000,0.743,0.750
TCP,192.168.3.131:55957,65.55.5.232:80,11.730,23.460,887.250,310.125,1.430,0.500
TCP,192.168.3.131:56028,65.54.95.142:80,514.529,514.529,1074.800,184.400,5.828,1.000
TCP,192.168.3.131:56026,65.54.95.140:80,62.330,72.718,1093.833,318.285,2.945,0.857
TCP,192.168.3.131:52206,72.14.213.102:443,242.030,363.045,570.750,90.333,4.212,0.666
TCP,192.168.3.131:56030,65.54.95.140:80,27.669,55.339,568.000,208.250,1.363,0.500
TCP,192.168.3.131:55958,65.55.239.163:80,9.145,18.291,330.000,271.166,0.608,0.500
TCP,192.168.3.131:52204,72.14.213.102:443,258.742,388.114,570.750,90.333,4.212,0.666
TCP,192.168.3.131:55968,72.14.213.101:80,133.783,200.674,135.500,334.666,0.269,0.666
TCP,192.168.3.131:56038,65.54.95.140:80,69.310,89.113,1364.571,258.888,4.099,0.777
TCP,192.168.3.131:52205,72.14.213.102:443,250.155,375.233,570.750,90.333,4.212,0.666
TCP,192.168.3.131:55959,65.55.5.231:80,8.385,13.976,681.666,332.800,1.228,0.600
TCP,192.168.3.131:56027,65.54.95.140:80,42.082,63.123,1058.500,360.166,1.959,0.666
UDP,192.168.3.131:57757,239.255.255.250:1900,0.000,42.709,0.000,166.000,0.000,0.000
TCP,192.168.3.131:56021,66.235.139.121:80,33.029,41.286,400.750,327.000,0.980,0.800
TCP,192.168.3.131:56031,65.54.95.140:80,27.668,55.337,790.000,208.750,1.892,0.500
TCP,192.168.3.131:56040,65.54.95.140:80,77.307,77.307,1281.714,231.000,5.548,1.000
TCP,192.168.3.131:56035,65.55.118.107:80,21.290,42.581,215.500,224.750,0.479,0.500
TCP,192.168.3.131:56012,65.54.95.140:80,623.001,378.251,1459.107,83.352,28.832,1.647
TCP,192.168.3.131:56029,65.54.95.142:80,387.328,542.259,1432.600,235.000,4.354,0.714
TCP,192.168.3.131:56022,65.55.206.199:80,828.231,473.275,1356.785,145.375,16.332,1.750
TCP,192.168.3.131:55967,63.215.202.49:80,5617.393,5617.393,1106.000,220.000,5.027,1.000
TCP,192.168.3.131:56055,65.54.95.39:80,124.712,124.712,946.909,265.090,3.572,1.000
UDP,192.168.3.131:57757,239.255.255.250:1900,0.000,42.709,0.000,166.000,0.000,0.000
TCP,192.168.3.131:52206,72.14.213.102:443,242.030,363.045,570.750,90.333,4.212,0.666
TCP,192.168.3.131:55958,65.55.239.163:80,9.145,18.291,330.000,271.166,0.608,0.500
TCP,192.168.3.131:56066,65.54.95.75:80,117.809,69.299,1304.117,123.700,17.922,1.700
TCP,192.168.3.131:56065,65.54.95.68:80,631.536,293.213,1600.910,72.865,47.321,2.153
TCP,192.168.3.131:56033,65.54.95.140:80,27.472,54.944,543.500,206.250,1.317,0.500
TCP,192.168.3.131:55968,72.14.213.101:80,133.783,200.674,135.500,334.666,0.269,0.666
TCP,192.168.3.131:56044,65.54.95.216:80,19.352,17.740,1565.416,108.181,15.785,1.090
TCP,192.168.3.131:56068,65.54.95.68:80,0.000,0.000,0.000,66.000,0.000,0.000
TCP,192.168.3.131:56054,206.108.207.145:80,23.359,37.374,207.800,305.500,0.425,0.625
TCP,192.168.3.131:56037,65.54.95.140:80,35.443,29.772,1690.480,145.380,13.842,1.190
TCP,192.168.3.131:56070,65.54.95.68:80,424.269,424.269,2537.285,108.285,23.431,1.000
TCP,192.168.3.131:56057,65.54.95.66:80,110.046,110.046,906.571,318.857,2.843,1.000
TCP,192.168.3.131:52205,72.14.213.102:443,250.155,375.233,570.750,90.333,4.212,0.666
TCP,192.168.3.131:55959,65.55.5.231:80,8.353,16.707,863.000,323.750,1.332,0.500
