TCP,192.168.3.131:55966,63.215.202.48:80,1075.267,2150.535,369.000,188.750,0.977,0.500
TCP,192.168.3.131:52152,72.14.213.147:443,338.519,187.265,707.872,98.384,13.006,1.807
TCP,192.168.3.131:55972,207.46.216.54:80,52.205,104.410,162.000,192.500,0.420,0.500
TCP,192.168.3.131:52212,72.14.213.102:443,64.313,192.941,66.000,191.333,0.114,0.333
TCP,192.168.3.131:55962,65.55.5.232:80,297.798,595.596,710.000,222.250,1.597,0.500
TCP,192.168.3.131:55959,65.55.5.231:80,314.958,629.916,563.000,222.250,1.266,0.500
TCP,192.168.3.131:55953,65.55.206.209:80,56.971,113.942,205.000,175.250,0.584,0.500
TCP,192.168.3.131:58304,208.82.236.129:80,1081.956,1081.956,1031.333,245.000,4.209,1.000
TCP,192.168.3.131:52203,72.14.213.102:443,357.773,429.327,467.400,90.333,4.311,0.833
TCP,192.168.3.131:55961,184.24.133.32:80,335.644,447.526,234.000,236.000,0.743,0.750
TCP,192.168.3.131:55968,72.14.213.101:80,83.127,124.691,135.500,334.666,0.269,0.666
TCP,192.168.3.131:52206,72.14.213.102:443,288.568,346.282,467.400,90.333,4.311,0.833
TCP,192.168.3.131:58305,208.82.236.129:80,224.691,674.073,66.000,191.666,0.114,0.333
TCP,192.168.3.131:55958,65.55.239.163:80,146.490,292.980,262.500,204.500,0.641,0.500
TCP,192.168.3.131:55967,63.215.202.49:80,1077.858,1077.858,1106.000,220.000,5.027,1.000
TCP,192.168.3.131:56034,65.55.206.199:80,46.707,46.707,1046.333,164.500,6.360,1.000
TCP,192.168.3.131:56036,65.54.95.140:80,166.709,122.253,1549.900,168.272,12.559,1.363
TCP,192.168.3.131:56023,184.24.143.139:80,251.428,335.237,147.666,184.250,0.601,0.750
TCP,192.168.3.131:52201,72.14.213.102:443,286.271,429.406,570.750,90.333,4.212,0.666
TCP,192.168.3.131:52206,72.14.213.102:443,288.568,346.282,467.400,90.333,4.311,0.833
TCP,192.168.3.131:56057,65.54.95.66:80,116.814,116.814,644.800,422.400,1.526,1.000
TCP,192.168.3.131:56041,65.54.95.140:80,123.188,107.789,1504.437,188.071,9.142,1.142
TCP,192.168.3.131:56055,65.54.95.39:80,142755.174,428265.524,66.000,279.666,0.078,0.333
TCP,192.168.3.131:56026,65.54.95.140:80,62.145,72.502,1093.833,318.285,2.945,0.857
TCP,192.168.3.131:56021,66.235.139.121:80,31.273,23.454,373.125,282.500,1.761,1.333
TCP,192.168.3.131:56028,65.54.95.142:80,429.979,537.474,1330.000,184.400,5.770,0.800
TCP,192.168.3.131:56031,65.54.95.140:80,27.380,54.760,790.000,208.750,1.892,0.500
TCP,192.168.3.131:55957,65.55.5.232:80,10.284,20.569,887.250,310.125,1.430,0.500
TCP,192.168.3.131:56039,65.54.95.140:80,65.540,78.648,1820.700,258.666,5.865,0.833
TCP,192.168.3.131:56053,66.235.133.62:80,240.600,144.360,601.200,62.000,16.161,1.666
TCP,192.168.3.131:52203,72.14.213.102:443,357.773,429.327,467.400,90.333,4.311,0.833
TCP,192.168.3.131:56033,65.54.95.140:80,27.056,54.112,543.500,206.250,1.317,0.500
TCP,192.168.3.131:56012,65.54.95.140:80,662.022,388.082,1410.655,83.352,28.870,1.705
TCP,192.168.3.131:52205,72.14.213.102:443,288.891,346.669,467.400,90.333,4.311,0.833
TCP,192.168.3.131:56044,65.54.95.216:80,337.946,337.946,1702.272,108.181,15.735,1.000
TCP,192.168.3.131:56032,65.54.95.140:80,27.384,54.768,540.500,206.000,1.311,0.500
TCP,192.168.3.131:56050,66.235.139.121:80,537.781,1075.563,66.000,63.000,0.523,0.500
TCP,192.168.3.131:55968,72.14.213.101:80,83.127,124.691,135.500,334.666,0.269,0.666
TCP,192.168.3.131:56051,207.46.0.109:80,359.081,195.862,700.727,388.166,3.309,1.833
TCP,192.168.3.131:56022,65.55.206.199:80,829.463,473.979,1356.785,145.375,16.332,1.750
TCP,192.168.3.131:52202,72.14.213.102:443,841.335,516.820,1037.314,87.581,19.280,1.627
TCP,192.168.3.131:52207,72.14.213.102:443,116.989,140.387,467.400,90.333,4.311,0.833
TCP,192.168.3.131:55972,207.46.216.54:80,18.318,36.636,213.000,272.500,0.390,0.500
